000526	714505859656	1245	8
000527	714530859336	1245	8
000528	714555859096	1245	8
000529	714580858936	1245	8
000530	714605858696	1245	8
000531	714630858456	1245	8
000532	714655858216	1245	8
000533	714680857976	1245	8
000534	714705857816	1245	8
000535	714730857576	1245	8
000536	714755857336	1245	8
000537	714780857096	1245	8
000538	714805856936	1245	8
000539	714830856696	1245	8
000540	714855856456	1245	8
000541	714880856296	1245	8
000542	714905856056	1245	8
000543	714930855816	1245	8
000544	714955855576	1245	8
000545	714980855416	1245	8
000546	715005855176	1245	8
000547	715030854936	1245	8
000548	715055854696	1245	8
000549	715080854536	1245	8
000550	715105854296	1245	8
000551	715130854056	1245	8
000552	715155853816	1245	8
000553	715180853576	1245	8
000554	715205853416	1245	8
000555	715230853176	1245	8
000556	715255852936	1245	8
000557	715280852696	1245	8
000558	715305852456	1245	8
000559	715330852296	1245	8
000560	715355852056	1245	8
000561	715380851816	1245	8
000562	715405851576	1245	8
000563	715430851336	1245	8
000564	715455851096	1245	8
000565	715480850936	1245	8
000566	715505850696	1245	8
000567	715530850456	1245	8
000568	715555850216	1245	8
000569	715580849976	1245	8
000570	715605849816	1245	8
000571	715630849576	1245	8
000572	715655849336	1245	8
000573	715680849096	1245	8
000574	715705848856	1245	8
000575	715730848616	1245	8
000576	715755848456	1245	8
000577	715780848216	1245	8
000578	715805847976	1245	8
000579	715830847736	1245	8
000580	715855847496	1245	8
000581	715880847256	1245	8
000582	715905847096	1245	8
000583	715930846856	1245	8
000584	715955846616	1245	8
000585	715980846376	1245	8
000586	716005846136	1245	8
000587	716030845896	1245	8
000588	716055845656	1245	8
000589	716080845416	1245	8
000590	716105845176	1245	8
000591	716130844936	1245	8
000592	716155844696	1245	8
000593	716180844456	1245	8
000594	716205844216	1245	8
000595	716230843976	1245	8
000596	716255843736	1245	8
000597	716280843496	1245	8
000598	716305843256	1245	8
000599	716330843016	1245	8
000600	716355842776	1245	8
000601	716380842536	1245	8
000602	716405842296	1245	8
000603	716430842056	1245	8
000604	716455841816	1245	8
000605	716480841576	1245	8
000606	716505841336	1245	8
000607	716530841096	1245	8
000608	716555840856	1245	8
000609	716580840616	1245	8
000610	716605840376	1245	8
000611	716630840136	1245	8
000612	716655839896	1245	8
000613	716680839656	1245	8
000614	716705839416	1245	8
000615	716730839176	1245	8
000616	716755838936	1245	8
000617	716780838776	1245	8
000618	716805838456	1245	8
000619	716830838216	1245	8
000620	716855837976	1245	8
000621	716880837736	1245	8
000622	716905837496	1245	8
000623	716930837256	1245	8
000624	716955837016	1245	8
000625	716980836776	1245	8
000626	717005836536	1245	8
000627	717030836296	1245	8
000628	717055836056	1245	8
000629	717080835816	1245	8
000630	717105835576	1245	8
000631	717130835336	1245	8
000632	717155835096	1245	8
000633	717180834856	1245	8
000634	717205834616	1245	8
000635	717230834376	1245	8
000636	717255834136	1245	8
000637	717280833896	1245	8
000638	717305833656	1245	8
000639	717330833416	1245	8
000640	717355833176	1245	8
000641	717380832936	1245	8
000642	717405832696	1245	8
000643	717430832456	1245	8
000644	717455832136	1245	8
000645	717480831896	1245	8
000646	717505831656	1245	8
000647	717530831416	1245	8
000648	717555831176	1245	8
000649	717580830936	1245	8
000650	717605830696	1245	8
